game_id,name,platform_id,year,genre_id,publisher_id,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
3406,Naruto: The Broken Bond,29,2008,1,533,0.24,0.28,0,0.07,0.59
3407,2002 FIFA World Cup,17,2002,11,139,0.21,0.17,0.16,0.06,0.59
3408,MVP Baseball 2004,30,2004,11,139,0.44,0.13,0,0.02,0.59
3409,Crash Bandicoot: The Wrath of Cortex,8,2002,5,540,0.46,0.12,0,0.02,0.59
3410,Smurf: Rescue In Gargamel's Castle,1,1981,1,94,0.55,0.03,0,0.01,0.59
3411,Spelling Challenges and more!,5,2007,4,7,0.54,0,0,0.04,0.59
3412,Go Diego Go! Great Dinosaur Rescue,26,2008,1,499,0.53,0.02,0,0.04,0.59
3413,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",26,2007,1,17,0.52,0.03,0,0.04,0.59
3414,Extreme-G,11,1997,7,13,0.47,0.11,0,0.01,0.59
3415,Ready 2 Rumble Boxing,11,1999,11,330,0.47,0.11,0,0.01,0.59
3416,Payday 2,29,2013,9,7,0.33,0.21,0,0.05,0.59
3417,Dead or Alive Xtreme Beach Volleyball,30,2003,11,328,0.36,0.08,0.14,0.02,0.59
3418,Tales of Rebirth,17,2004,8,352,0,0,0.59,0,0.59
3419,SoulCalibur V,29,2012,3,352,0.39,0.14,0.02,0.04,0.59
3420,NHL 12,18,2011,11,139,0.36,0.16,0,0.07,0.59
3421,Tales of Zestiria,18,2015,8,352,0.05,0.09,0.42,0.03,0.59
3422,Silent Hill: Shattered Memories,17,2010,1,282,0.13,0.22,0.01,0.23,0.59
3423,Madden NFL 06,29,N/A,11,139,0.54,0,0.01,0.03,0.59
3424,Skate it,26,2008,11,139,0.51,0.04,0,0.05,0.59
3425,Game Party in Motion,29,2010,4,560,0.36,0.18,0,0.05,0.59
3426,Barbie: Race & Ride,16,1999,1,465,0.33,0.22,0,0.04,0.59
3427,Lost: Via Domus,29,2008,1,533,0.18,0.34,0,0.07,0.59
3428,Mega Man Anniversary Collection,17,2004,5,82,0.29,0.22,0,0.08,0.59
3429,Final Fantasy Anniversary Edition,20,2007,8,475,0.39,0.02,0.13,0.04,0.59
3430,Dark Souls II,19,2015,8,352,0.2,0.22,0.08,0.08,0.59
3431,Ben 10: Alien Force,20,2008,1,280,0.35,0.14,0,0.1,0.59
3432,Deus Ex: Human Revolution,14,2011,9,475,0.25,0.25,0,0.09,0.59
3433,Zumba Fitness,18,2010,11,7,0.28,0.21,0,0.09,0.59
3434,Harvest Moon: Friends of Mineral Town,7,2003,10,533,0.34,0.13,0.11,0.01,0.59
3435,Backyard NBA Basketball,17,2003,11,54,0.29,0.22,0,0.07,0.59
3436,FIFA Soccer 10,5,2009,11,139,0.14,0.37,0,0.07,0.59
3437,Kirby's Dream Course,24,1994,11,369,0,0,0.59,0,0.59
3438,Doom 3 BFG Edition,18,2012,9,65,0.26,0.22,0,0.1,0.59
3439,Mega Man X7,17,2003,1,82,0.22,0.17,0.14,0.06,0.58
3440,Top Spin 3,26,2008,1,499,0.15,0.37,0,0.07,0.58
3441,Petz Dogz 2,26,2007,10,533,0.53,0.01,0,0.04,0.58
3442,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,17,2008,1,515,0.29,0.22,0,0.07,0.58
3443,The Conduit,26,2009,9,453,0.29,0.23,0,0.06,0.58
3444,Just Dance 2016,27,2015,4,533,0.28,0.25,0,0.05,0.58
3445,Tokimeki Memorial: Forever with You,16,1995,10,282,0,0,0.55,0.04,0.58
3446,Diablo,16,1997,8,139,0.29,0.19,0.07,0.04,0.58
3447,Cabela's Dangerous Hunts 2011,26,2010,11,17,0.53,0.02,0,0.04,0.58
3448,NHL 15,19,2014,11,139,0.3,0.18,0,0.1,0.58
3449,Q*bert,1,1982,6,399,0.55,0.03,0,0.01,0.58
3450,Romancing SaGa,17,2005,8,475,0.06,0.04,0.47,0.01,0.58
3451,The Lord of the Rings: The Third Age,17,2004,8,139,0.49,0.02,0,0.08,0.58
3452,Harvest Moon: Sunshine Islands,5,2008,10,440,0.35,0.03,0.17,0.03,0.58
3453,Trivial Pursuit,26,2009,4,139,0.21,0.31,0,0.07,0.58
3454,The Legend of Spyro: Dawn of the Dragon,26,2008,5,556,0.35,0.18,0,0.05,0.58
3455,The Sims 3: World Adventures,14,2009,10,139,0.02,0.18,0,0.39,0.58
3456,Kinect Sports Rivals,31,2014,11,328,0.3,0.22,0.02,0.04,0.58
3457,Rayman Origins,26,2011,5,533,0.23,0.29,0,0.07,0.58
3458,WWE 2K16,31,2015,11,499,0.31,0.22,0,0.05,0.58
3459,Titanfall,14,2014,9,139,0.21,0.3,0,0.07,0.58
3460,NCAA Football 09,18,2008,11,139,0.54,0,0,0.04,0.58
3461,Tom Clancy's HAWX,29,2009,1,533,0.31,0.19,0.02,0.06,0.58
3462,Sammy Sosa High Heat Baseball 2001,16,2000,11,5,0.32,0.22,0,0.04,0.58
3463,Frozen: Olaf's Quest,3,2013,5,126,0.27,0.26,0,0.05,0.58
3464,Terminator 3: Rise of the Machines,17,2003,1,54,0.28,0.22,0,0.07,0.58
3465,"Transformers: War for Cybertron (XBox 360, PS3, & PC Versions)",29,2010,9,17,0.37,0.15,0,0.05,0.58
3466,Harvest Moon: The Tale of Two Towns,5,2010,10,353,0.27,0.06,0.22,0.03,0.58
3467,FIFA: Road to  World Cup 98,11,1997,11,139,0.15,0.39,0,0.03,0.58
3468,World Cup 98,11,1998,11,139,0.14,0.4,0,0.04,0.58
3469,International Superstar Soccer '98,11,1998,11,282,0.06,0.3,0.19,0.03,0.58
3470,NASCAR: Dirt to Daytona,17,N/A,7,541,0.28,0.22,0,0.07,0.58
3471,Unreal Tournament,17,2000,9,246,0.28,0.22,0,0.07,0.58
3472,Digimon World 2,16,2000,8,352,0.23,0.16,0.16,0.04,0.58
3473,Tales of Phantasia,16,1998,8,352,0,0,0.54,0.04,0.58
3474,Prince of Persia: The Two Thrones,30,2005,1,533,0.33,0.22,0,0.03,0.58
3475,Xenosaga Episode II: Jenseits von Gut und Böse,17,2004,8,465,0.28,0.22,0,0.07,0.58
3476,Gex: Enter the Gecko,16,1998,5,74,0.32,0.22,0,0.04,0.58
3477,Shrek 2: Beg for Mercy,7,2004,2,17,0.42,0.15,0,0.01,0.58
3478,Mega Man Star Force 2: Zerker x Ninja / Saurian,5,2007,1,82,0.25,0,0.31,0.02,0.58
3479,JoJo's Bizarre Adventure: All Star Battle,18,2013,3,352,0.05,0.02,0.5,0.01,0.58
3480,Petz Nursery,5,2009,10,533,0.53,0,0,0.04,0.58
3481,Contra: Shattered Soldier,17,2002,9,282,0.28,0.22,0,0.07,0.58
3482,Championship Motocross featuring Ricky Carmichael,16,1998,7,515,0.32,0.22,0,0.04,0.58
3483,Dragon Ball Z: Chou Saiya Densetsu,24,1992,8,352,0,0,0.58,0,0.58
3484,NBA 2K7,29,2006,11,499,0.53,0,0,0.04,0.58
3485,WWE 2K16,18,2015,11,499,0.21,0.27,0,0.09,0.58
3486,Phoenix Wright: Ace Attorney - Justice for All,5,2006,2,82,0.24,0.05,0.26,0.03,0.58
3487,Fire Emblem: Seisen no Keifu,24,1996,12,369,0,0,0.58,0,0.58
3488,Rock Band 3,18,2010,4,345,0.43,0.09,0,0.06,0.58
3489,Disgaea 4: A Promise Unforgotten,18,2011,8,372,0.27,0.11,0.14,0.06,0.58
3490,BlazBlue: Calamity Trigger,18,2009,3,420,0.36,0.1,0.06,0.06,0.58
3491,Tenchu 2: Birth of the Stealth Assassins,16,2000,1,17,0.32,0.22,0,0.04,0.58
3492,Tony Hawk's Pro Skater 4,8,2002,11,17,0.45,0.12,0,0.02,0.58
3493,MLB 11: The Show,18,2011,11,465,0.54,0,0,0.04,0.58
3494,Naruto: Uzumaki Chronicles 2,17,2006,1,352,0.28,0.22,0,0.07,0.58
3495,NHL 06,17,2005,11,139,0.48,0.02,0,0.08,0.58
3496,NHL 10,18,2009,11,139,0.38,0.12,0,0.07,0.58
3497,Rooms: The Main Building,5,2010,2,369,0.1,0.41,0.01,0.06,0.58
3498,Rapala: We Fish,26,2009,11,17,0.52,0.02,0,0.04,0.58
3499,Parasite Eve II,16,1999,8,476,0.32,0.22,0,0.04,0.58
3500,Tetris Party Deluxe,26,2010,6,369,0.34,0.17,0.02,0.05,0.58
3501,NFL Blitz 2000,11,1999,11,330,0.55,0.02,0,0,0.58
3502,Ratchet & Clank: Quest for Booty,18,2008,5,465,0,0.53,0,0.04,0.58
3503,Madden NFL 2002,30,N/A,11,541,0.53,0.02,0,0.03,0.58
3504,NCAA Football 10,17,2009,11,139,0.28,0.22,0,0.07,0.58
3505,Top Spin 3,18,2008,1,499,0.08,0.37,0,0.12,0.57
3506,Shin Megami Tensei IV,3,2013,8,56,0.28,0,0.27,0.02,0.57
3507,Theme Park,16,1994,10,139,0.24,0.16,0.13,0.04,0.57
3508,Blacksite: Area 51,29,2007,9,330,0.29,0.23,0,0.06,0.57
3509,Spider-Man 3,29,2007,5,17,0.49,0.04,0,0.04,0.57
3510,ATV Offroad Fury: Blazin' Trails,20,2005,7,470,0.53,0,0,0.04,0.57
3511,Far Cry Instincts,30,2005,9,533,0.32,0.24,0,0.02,0.57
3512,Hasbro Family Game Night,17,2008,6,139,0.28,0.22,0,0.07,0.57
3513,Tony Hawk's Pro Skater 4,7,2002,11,17,0.41,0.15,0,0.01,0.57
3514,Up,26,2009,1,515,0.23,0.28,0,0.06,0.57
3515,Tales of the Abyss,17,2005,8,352,0,0,0.57,0,0.57
3516,Disney Universe,29,2011,1,126,0.37,0.15,0,0.05,0.57
3517,Iron Man,29,2008,1,453,0.27,0.24,0,0.06,0.57
3518,Mobile Suit Gundam: Giren no Yabou- Zeon no Keifu,16,2000,12,352,0,0,0.54,0.04,0.57
3519,Spyro Orange: The Cortex Conspiracy,7,2004,1,556,0.41,0.15,0,0.01,0.57
3520,Enslaved: Odyssey to the West,18,2010,1,352,0.24,0.24,0.01,0.09,0.57
3521,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,5,2008,1,515,0.53,0,0,0.04,0.57
3522,Beyond The Beyond,16,1995,8,465,0.11,0.08,0.35,0.04,0.57
3523,Ben 10: Alien Force,17,2008,1,280,0.22,0.02,0,0.33,0.57
3524,Tomb Raider: Anniversary,20,2007,1,138,0.21,0.23,0,0.13,0.57
3525,"Warhammer 40,000: Space Marine",29,2011,9,515,0.25,0.27,0,0.06,0.57
3526,Madden NFL 06,8,2005,11,139,0.44,0.11,0,0.02,0.57
3527,No More Heroes,26,2007,1,440,0.3,0.17,0.04,0.05,0.57
3528,Assassin's Creed II,14,2010,1,533,0.01,0.45,0,0.11,0.57
3529,Petz Wild Animals: Tigerz,5,2008,10,533,0.52,0.01,0,0.04,0.57
3530,Naruto: Ultimate Ninja 2,17,2004,3,352,0.47,0.02,0,0.08,0.57
3531,Defiance,29,2013,9,526,0.38,0.15,0,0.04,0.57
3532,Dogz,5,2006,10,533,0.51,0.02,0,0.04,0.57
3533,3D Dot Game Heroes,18,2009,8,470,0.36,0.12,0.03,0.07,0.57
3534,The Mysterious Murasame Castle,12,1986,1,369,0,0,0.57,0,0.57
3535,NBA Hangtime,11,1997,11,209,0.48,0.08,0,0,0.57
3536,Jillian Michaels Fitness Ultimatum 2010,26,2009,11,300,0.52,0.01,0,0.04,0.57
3537,Pro Evolution Soccer 2012,20,2011,1,282,0.1,0.12,0.29,0.07,0.57
3538,Grease,26,2010,4,7,0.27,0.25,0,0.05,0.57
3539,Blood Wake,30,2001,9,328,0.43,0.12,0,0.02,0.57
3540,Dynasty Warriors 5: Xtreme Legends,17,2005,1,507,0.11,0.08,0.35,0.03,0.57
3541,Skylanders: Spyro's Adventure,3,2011,1,17,0.32,0.2,0,0.05,0.57
3542,Dora The Explorer: Dora Saves the Snow Princess,26,2008,5,499,0.5,0.03,0,0.04,0.57
3543,Jampack Summer 2002,17,2002,4,465,0.28,0.22,0,0.07,0.57
3544,FIFA World Cup Germany 2006,17,2006,11,139,0.47,0.02,0,0.08,0.57
3545,Wreckless: ThE YaKuza MisSiOns,30,2002,7,17,0.42,0.11,0.02,0.02,0.57
3546,Super Bomberman,24,1992,6,228,0,0,0.57,0,0.57
3547,SpongeBob SquarePants: Battle for Bikini Bottom,30,2003,5,515,0.45,0.1,0,0.02,0.57
3548,Spec Ops: The Line,18,2012,9,499,0.19,0.25,0.04,0.09,0.57
3549,SD Gundam G Generation Neo,17,2002,12,352,0,0,0.57,0,0.57
3550,Bratz 4 Real,5,2007,2,515,0.29,0.22,0,0.06,0.57
3551,RalliSport Challenge,30,2002,7,328,0.39,0.16,0,0.02,0.57
3552,Resident Evil Outbreak File #2,17,2004,1,82,0.19,0.15,0.17,0.05,0.57
3553,Bob the Builder: Can We Fix It?,16,2000,1,515,0.31,0.21,0,0.04,0.57
3554,XIII,17,2003,9,533,0.28,0.22,0,0.07,0.57
3555,NHL 14,18,2013,11,139,0.28,0.19,0,0.09,0.57
3556,LEGO Rock Band,29,2009,4,560,0.4,0.12,0,0.05,0.57
3557,Bolt,26,2008,2,126,0.19,0.31,0,0.06,0.57
3558,Top Spin 3,29,2008,1,499,0.09,0.4,0,0.07,0.57
3559,Tom Clancy's HAWX,18,2009,1,533,0.21,0.22,0.05,0.09,0.57
3560,LEGO Dimensions,29,2015,1,560,0.24,0.28,0,0.05,0.56
3561,Breath of Fire IV,16,2000,8,82,0.11,0.08,0.34,0.04,0.56
3562,True Crime: Streets of LA,8,2003,1,17,0.44,0.11,0,0.02,0.56
3563,Odin Sphere,17,2007,8,475,0.23,0.18,0.09,0.06,0.56
3564,Donkey Kong Jungle Climber,5,2007,5,369,0.26,0.04,0.24,0.03,0.56
3565,The Incredible Hulk,7,2003,1,540,0.4,0.15,0,0.01,0.56
3566,Ms. Pac-Man Maze Madness,7,2004,6,577,0.4,0.15,0,0.01,0.56
3567,Arena Football,17,2006,11,139,0.28,0.22,0,0.07,0.56
3568,The Lord of the Rings: The Return of the King,7,2003,1,139,0.4,0.15,0,0.01,0.56
3569,NHL Hitz 20-02,17,2001,11,330,0.28,0.22,0,0.07,0.56
3570,Classic NES Series: Dr. Mario,7,2004,6,369,0.31,0.11,0.13,0.01,0.56
3571,The Sims: Bustin' Out,30,2003,10,139,0.4,0.14,0,0.02,0.56
3572,NCAA March Madness 07,17,2007,11,139,0.28,0.22,0,0.07,0.56
3573,"Monsters, Inc. Scream Team",16,2001,5,465,0.31,0.21,0,0.04,0.56
3574,Harry Potter Collection,17,2006,4,139,0.28,0.21,0,0.07,0.56
3575,Tony Hawk's Project 8,20,2006,11,17,0.41,0.08,0,0.07,0.56
3576,Yu-Gi-Oh! World Championship Tournament 2004,7,2004,4,282,0.4,0.15,0,0.01,0.56
3577,Cabela's Big Game Hunter 2005 Adventures,17,2004,11,17,0.28,0.21,0,0.07,0.56
3578,Hotel Dusk: Room 215,5,2007,2,369,0.27,0.05,0.22,0.03,0.56
3579,Knockout Kings 2001,17,2001,3,139,0.28,0.21,0,0.07,0.56
3580,Army Men: Sarge's Heroes,16,1999,1,5,0.31,0.21,0,0.04,0.56
3581,Phineas and Ferb: Across the 2nd Dimension,5,2011,1,126,0.32,0.19,0,0.05,0.56
3582,Petz Dogz 2,17,2007,10,533,0.28,0.21,0,0.07,0.56
3583,Battlefield 2: Modern Combat,30,2005,9,139,0.39,0.15,0,0.02,0.56
3584,Wolfenstein,29,2009,9,17,0.28,0.22,0,0.06,0.56
3585,All-Star Baseball 2002,17,2001,11,13,0.27,0.21,0,0.07,0.56
3586,Backyard NFL Football,7,2002,11,246,0.4,0.15,0,0.01,0.56
3587,Need for Speed: Most Wanted,8,2005,7,139,0.43,0.11,0,0.02,0.56
3588,NASCAR Rumble,16,2000,7,139,0.31,0.21,0,0.04,0.56
3589,Tony Hawk: Shred,26,2010,11,17,0.41,0.11,0,0.04,0.56
3590,Tony Hawk's Proving Ground,29,2007,11,17,0.49,0.02,0,0.04,0.56
3591,WWE Raw 2,30,2003,3,515,0.43,0.11,0,0.02,0.56
3592,Resident Evil 2,11,1999,1,553,0.39,0.09,0.07,0.01,0.56
3593,Mega Man X2,24,1993,5,285,0.09,0.02,0.45,0,0.56
3594,Manhunt 2,17,2007,1,499,0.27,0.21,0,0.07,0.56
3595,Xenoblade Chronicles,3,2015,8,369,0.26,0.14,0.12,0.04,0.56
3596,Fullmetal Alchemist and the Broken Angel,17,2003,8,475,0.15,0.12,0.26,0.04,0.56
3597,Monster High: Ghoul Spirit,26,2011,4,515,0.44,0.08,0,0.04,0.56
3598,Final Fantasy IV: The Complete Collection,20,2011,8,475,0.13,0.09,0.27,0.06,0.56
3599,Frontlines: Fuel of War,29,2008,9,515,0.34,0.15,0.01,0.05,0.56
3600,Lips: Number One Hits,29,2009,4,328,0.15,0.35,0,0.07,0.56
3601,Hamtaro: Ham-Hams Unite!,6,2001,8,369,0,0,0.56,0,0.56
3602,Batman Begins,17,2005,1,139,0.27,0.21,0,0.07,0.56
3603,Viva Pinata: Pocket Paradise,5,2008,10,515,0.27,0.23,0,0.06,0.56
3604,Dr. Seuss' The Cat in the Hat,17,2003,4,556,0.27,0.21,0,0.07,0.56
3605,Barbie Groovy Games,7,2002,4,540,0.4,0.15,0,0.01,0.56
3606,Yu-Gi-Oh! Reshef of Destruction,7,2003,12,282,0.4,0.15,0,0.01,0.56
3607,Blinx: The Time Sweeper,30,2002,5,328,0.39,0.15,0,0.02,0.56
3608,Madagascar: Escape 2 Africa,26,2008,1,17,0.32,0.18,0,0.05,0.56
3609,Archer Maclean's Mercury,20,2005,6,236,0.17,0.24,0,0.14,0.56
3610,ESPN NFL Football,17,2003,11,453,0.27,0.21,0,0.07,0.56
3611,Fatal Fury Special,24,1994,3,497,0,0,0.56,0,0.56
3612,Catz,5,2006,10,533,0.49,0.02,0,0.04,0.56
3613,Major League Baseball 2K5,30,2005,11,499,0.52,0.02,0,0.02,0.56
3614,DS Bimoji Training,5,2008,4,369,0,0,0.56,0,0.56
3615,WWE 2K15,31,2014,11,499,0.28,0.23,0,0.04,0.56
3616,Petz Catz Clan,5,2008,10,533,0.48,0.04,0,0.04,0.56
3617,Soul Sacrifice,21,2013,8,465,0.18,0.09,0.22,0.06,0.56
3618,G-Force,5,2009,1,126,0.27,0.23,0,0.06,0.56
3619,Tiger Woods PGA Tour 11,26,2010,11,139,0.24,0.26,0,0.06,0.56
3620,Soldier of Fortune: Gold Edition,17,2001,9,91,0.27,0.21,0,0.07,0.56
3621,Rune Factory: A Fantasy Harvest Moon,5,2006,8,440,0.37,0.02,0.14,0.03,0.56
3622,Monster Jam: Path of Destruction,26,2010,7,17,0.5,0.02,0,0.03,0.56
3623,Rapala Tournament Fishing!,26,2006,11,17,0.51,0,0,0.04,0.56
3624,MX 2002 Featuring Ricky Carmichael,17,2001,7,515,0.27,0.21,0,0.07,0.56
3625,Purr Pals,5,2007,10,515,0.18,0.36,0,0.02,0.56
3626,NCAA Football 07,30,2006,11,139,0.42,0.12,0,0.01,0.56
3627,God of War: Origins Collection,18,2011,1,465,0.39,0.08,0.02,0.06,0.56
3628,MX vs. ATV: Alive,29,2011,7,515,0.37,0.14,0,0.05,0.56
3629,Lunar: Silver Star Story Complete,16,1998,8,269,0.27,0.18,0.06,0.04,0.55
3630,Dragon Ball: XenoVerse,18,2015,3,352,0.15,0.2,0.14,0.07,0.55
3631,NBA Showtime: NBA on NBC,16,1999,11,330,0.31,0.21,0,0.04,0.55
3632,ZhuZhu Pets 2: Featuring The Wild Bunch,5,2010,10,17,0.41,0.11,0,0.04,0.55
3633,Dragon Age: Inquisition,29,2014,8,139,0.35,0.16,0,0.05,0.55
3634,Soul Reaver 2,17,2001,1,138,0.27,0.21,0,0.07,0.55
3635,Metal Gear Solid 3: Subsistence,17,2005,1,282,0.34,0.01,0.15,0.06,0.55
3636,Sly Cooper: Thieves in Time,18,2013,5,467,0.35,0.13,0,0.08,0.55
3637,The Godfather (old US sales),30,2006,1,139,0.42,0.11,0,0.02,0.55
3638,Daytona USA,22,1994,7,453,0,0,0.55,0,0.55
3639,Harry Potter and the Deathly Hallows - Part 1,26,2010,1,139,0.22,0.28,0,0.05,0.55
3640,Tiger Woods PGA Tour 13,18,2012,11,139,0.24,0.22,0,0.09,0.55
3641,WWF Raw,30,2002,3,515,0.4,0.13,0,0.02,0.55
3642,Shin Super Robot Taisen,16,1996,8,62,0,0,0.52,0.04,0.55
3643,Jump Super Stars,5,2005,3,369,0,0,0.55,0,0.55
3644,Legends of WrestleMania,18,2009,3,515,0.3,0.17,0,0.07,0.55
3645,The Activision Decathlon,1,1982,11,17,0.52,0.03,0,0.01,0.55
3646,Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~,16,2001,9,111,0.31,0.21,0,0.04,0.55
3647,50 Classic Games,5,2009,4,121,0.52,0,0,0.04,0.55
3648,Fighting Force 2,16,1999,1,138,0.31,0.21,0,0.04,0.55
3649,Sakura Wars,22,1996,2,453,0,0,0.55,0,0.55
3650,Yokai Sangokushi,3,2016,1,288,0,0,0.55,0,0.55
3651,Extermination,17,2001,1,465,0.21,0.16,0.12,0.05,0.55
3652,Batman: Vengeance,17,2001,2,533,0.27,0.21,0,0.07,0.55
3653,Unit 13,21,2012,9,465,0.29,0.15,0.04,0.07,0.55
3654,Tatsunoko vs. Capcom: Ultimate All-Stars,26,2010,3,82,0.32,0.16,0.03,0.05,0.55
3655,TMNT,29,2007,1,533,0.47,0.04,0,0.04,0.55
3656,F.E.A.R.,18,2007,9,556,0.18,0.27,0,0.1,0.55
3657,Secret Agent Clank(US sales),20,2008,5,465,0.33,0.22,0,0,0.55
3658,Assassin's Creed: Unity,14,2014,1,533,0.17,0.33,0,0.05,0.55
3659,Derby Stallion 04,17,2004,11,147,0,0,0.55,0,0.55
3660,NBA 2K8,18,2007,11,499,0.5,0.01,0,0.05,0.55
3661,Barbie Horse Adventures: Riding Camp,5,2008,11,17,0.51,0,0,0.04,0.55
3662,CrossworDS,5,2008,6,119,0.51,0,0,0.04,0.55
3663,Tony Hawk's Pro Skater 3,30,2002,11,17,0.34,0.18,0,0.02,0.55
3664,Mega Man Zero,7,2002,5,82,0.22,0.08,0.24,0.01,0.55
3665,Contender 2,16,2000,3,5,0.31,0.21,0,0.04,0.55
3666,The Amazing Spider-Man 2 (2014),19,2014,1,17,0.2,0.25,0.02,0.09,0.55
3667,Star Wars: Dark Forces,16,1996,9,296,0.31,0.21,0,0.04,0.55
3668,SD Gundam G Generation Zero,16,1999,12,352,0,0,0.51,0.04,0.55
3669,Super Robot Taisen F,22,1997,12,62,0,0,0.55,0,0.55
3670,Shrek 2,30,2004,5,17,0.4,0.13,0,0.02,0.55
3671,Soccer Tsuku 2002: J-League Pro Soccer Club o Tsukurou!,17,2002,11,453,0,0,0.55,0,0.55
3672,Time Crisis: Razing Storm,18,2010,9,352,0.18,0.21,0.07,0.08,0.55
3673,SpongeBob SquarePants: SuperSponge,7,2001,1,515,0.39,0.15,0,0.01,0.55
3674,Super Robot Taisen F Kanketsuhen,22,1998,12,62,0,0,0.55,0,0.55
3675,Enslaved: Odyssey to the West,29,2010,1,352,0.3,0.19,0,0.05,0.55
3676,Rune Factory 4,3,2012,8,570,0.31,0,0.21,0.03,0.55
3677,Summer Sports: Paradise Island,26,2008,11,533,0.49,0.02,0,0.04,0.55
3678,Tak and the Power of Juju,7,2003,5,515,0.39,0.15,0,0.01,0.55
3679,Dynasty Warriors: Gundam 3,18,2010,1,507,0.11,0.05,0.36,0.02,0.55
3680,Mortal Kombat 3,16,1995,3,465,0.29,0.2,0.02,0.04,0.55
3681,Turok: Evolution,30,2002,9,13,0.39,0.14,0,0.02,0.55
3682,Jak X: Combat Racing,17,2005,7,465,0.45,0.02,0,0.07,0.55
3683,Metro 2033,29,2010,9,515,0.22,0.24,0.03,0.05,0.55
3684,Are You Smarter than a 5th Grader? Make the Grade,26,2008,4,515,0.51,0,0,0.04,0.55
3685,American Idol,17,2003,4,91,0.27,0.21,0,0.07,0.55
3686,Top Gun: Fire at Will!,16,1996,4,327,0.3,0.21,0,0.04,0.55
3687,Red Dead Revolver,30,2004,9,499,0.4,0.12,0,0.02,0.55
3688,Dragon Ball Z: Shin Budokai,20,2006,3,54,0.26,0.08,0.13,0.07,0.55
3689,LEGO The Hobbit,18,2014,1,560,0.12,0.32,0,0.1,0.54
3690,Iron Man,17,2008,1,453,0.36,0,0,0.19,0.54
3691,SingStar Summer Party,17,2008,4,465,0,0.06,0,0.48,0.54
3692,Tiger Woods PGA Tour 08,29,2007,11,139,0.49,0.02,0,0.04,0.54
3693,NBA Live 10,18,2009,11,139,0.46,0.03,0.01,0.05,0.54
3694,The SpongeBob SquarePants Movie,30,2004,5,515,0.4,0.12,0,0.02,0.54
3695,FIFA Soccer 07,30,2006,11,139,0.16,0.35,0,0.04,0.54
3696,Gekikuukan Pro Yakyuu: At the End of the Century 1999,17,2000,11,476,0,0,0.54,0,0.54
3697,Medarot 2: Kabuto / Kuwagata Version,6,1999,8,243,0,0,0.54,0,0.54
3698,Excite Truck,26,2006,7,369,0.4,0.03,0.08,0.04,0.54
3699,Sacred 2: Fallen Angel,29,2009,8,119,0.29,0.17,0.04,0.05,0.54
3700,System 3 presents Ferrari Challenge Trofeo Pirelli,26,2008,7,493,0.07,0.4,0,0.07,0.54
3701,Dance Dance Revolution Ultramix,30,2003,10,282,0.42,0.11,0,0.02,0.54
3702,ModNation Racers,20,2010,7,465,0.11,0.27,0.02,0.14,0.54
3703,Crash Tag Team Racing,17,2005,7,556,0.27,0.21,0,0.07,0.54
3704,Two Worlds II,29,2011,8,541,0.4,0.08,0.03,0.04,0.54
3705,Sonic & All-Stars Racing Transformed,18,2012,7,453,0.08,0.33,0.01,0.11,0.54
3706,Michael Jackson: The Experience,18,2011,4,533,0.25,0.2,0,0.08,0.54
3707,Front Mission 4,17,2003,12,475,0.14,0.11,0.25,0.04,0.54
3708,The Fairly Odd Parents: Breakin' Da Rules,7,2003,5,515,0.39,0.14,0,0.01,0.54
3709,LEGO Dimensions,18,2015,1,560,0.15,0.3,0,0.09,0.54
3710,Inazuma Eleven,5,2008,8,369,0,0.14,0.38,0.02,0.54
3711,Ninokuni: Shikkoku no Madoushi,5,2010,8,288,0,0,0.54,0,0.54
3712,Minecraft: Story Mode,31,2015,2,341,0.29,0.21,0,0.05,0.54
3713,Resident Evil: Revelations 2,19,2015,1,82,0.13,0.24,0.1,0.07,0.54
3714,Manhunt 2,26,2007,1,499,0.25,0.23,0,0.06,0.54
3715,SRS: Street Racing Syndicate,17,2004,7,352,0.26,0.21,0,0.07,0.54
3716,Despicable Me: The Game - Minion Mayhem,5,2010,6,111,0.42,0.09,0,0.04,0.54
3717,Def Jam: Fight for NY,30,N/A,3,139,0.43,0.1,0,0.02,0.54
3718,Action Force,1,1982,1,101,0.5,0.03,0,0.01,0.54
3719,Gauntlet Legends,11,1999,1,330,0.43,0.1,0,0.01,0.54
3720,FIFA 99,11,1998,11,139,0.11,0.39,0,0.03,0.54
3721,Kidou Senshi Gundam: Extreme VS,18,2011,3,352,0,0,0.54,0,0.54
3722,Dragon Ball Z: Ultimate Tenkaichi,29,2011,3,352,0.39,0.1,0.01,0.04,0.54
3723,Tales of Symphonia,18,2013,8,352,0.21,0.13,0.13,0.06,0.54
3724,Bust A Groove,16,1998,4,465,0.09,0.06,0.35,0.04,0.54
3725,Fire Emblem: Path of Radiance,8,2005,1,369,0.29,0.08,0.16,0.01,0.54
3726,Dragon Quest Characters: Torneko no Daibouken 3: Fushigi no Dungeon,17,2002,8,145,0,0,0.54,0,0.54
3727,Let's Draw!,5,2008,4,533,0.24,0.23,0,0.06,0.54
